pair_id,label,filename_similarity,content_similarity,metadata_similarity,size_similarity,tfidf_similarity,embedding_similarity,sha256_match,overall_similarity,difficulty,geometric_cluster_id,is_labeled,uncertainty_score,difficulty_code
3461,1,0.8333,1.0,1.0,1.0,0.9415,0.9418,0.0,0.9571,Easy,1,False,0.5,0
3462,1,0.7869,0.9677,0.6393,1.0,0.9411,0.9954,0.0,0.9157,Hard,3,False,0.5,2
3463,0,0.4651,0.4155,0.6667,0.7087,0.0089,0.0079,0.0,0.2624,Non-Duplicate,2,False,0.5,4
3464,0,0.4545,0.4073,0.2667,0.814,0.0054,0.0045,0.0,0.2169,Non-Duplicate,2,False,0.5,4
3465,0,0.6957,0.8078,0.3836,0.9834,0.3488,0.365,0.0,0.5508,Non-Duplicate,2,False,0.5,4
3466,1,0.8936,0.9699,0.7667,1.0,0.8961,0.9108,0.0,0.9117,Hard,1,False,0.5,2
3467,1,0.7451,1.0,0.4333,1.0,0.9921,0.9995,0.0,0.9158,Hard,3,False,0.5,2
3468,1,0.8511,1.0,1.0,1.0,0.9809,0.9927,0.0,0.9789,Easy,1,False,0.5,0
3469,0,0.9,0.6949,0.1543,0.6685,0.4227,0.4616,0.0,0.5467,Non-Duplicate,2,False,0.5,4
3470,1,0.8511,0.9945,0.6059,1.0,0.9388,0.953,0.0,0.9191,Hard,3,False,0.5,2
3471,1,0.8444,1.0,0.4333,1.0,0.9666,0.9721,0.0,0.9139,Hard,3,False,0.5,2
3472,0,0.5128,0.3599,0.2959,0.2963,0.0183,0.0191,0.0,0.2152,Non-Duplicate,0,False,0.5,4
3473,1,0.8444,1.0,0.4333,1.0,0.9964,0.9995,0.0,0.9268,Hard,3,False,0.5,2
3474,1,0.9302,1.0,0.6667,1.0,0.9463,0.9667,0.0,0.9396,Medium,3,False,0.5,1
3475,1,0.7667,1.0,0.4333,1.0,0.921,0.9246,0.0,0.8852,Hard,3,False,0.5,2
3476,0,0.4348,0.0984,0.3982,0.0161,0.0373,0.0435,0.0,0.1358,Non-Duplicate,0,False,0.5,4
3477,0,0.5405,0.386,0.4297,0.928,0.0055,0.004,0.0,0.2343,Non-Duplicate,2,False,0.5,4
3478,0,0.5405,0.3742,0.342,0.3067,0.0178,0.0192,0.0,0.2275,Non-Duplicate,0,False,0.5,4
3479,0,0.439,0.3979,0.3452,0.9759,0.0064,0.006,0.0,0.2205,Non-Duplicate,2,False,0.5,4
3480,0,0.5,0.4201,0.2626,0.8376,0.0184,0.0259,0.0,0.2331,Non-Duplicate,2,False,0.5,4
3481,1,0.902,1.0,0.6667,1.0,0.9775,0.987,0.0,0.9487,Medium,3,False,0.5,1
3482,1,0.8511,1.0,0.6667,1.0,0.9896,0.9939,0.0,0.9479,Medium,3,False,0.5,1
3483,1,0.84,1.0,0.7667,1.0,0.9299,0.9339,0.0,0.9299,Hard,1,False,0.5,2
3484,0,0.5789,0.3318,0.2297,0.2685,0.0204,0.0225,0.0,0.2066,Non-Duplicate,0,False,0.5,4
3485,1,0.7308,0.9967,0.4333,1.0,0.9958,0.9994,0.0,0.9141,Hard,3,False,0.5,2
3486,1,0.8511,0.967,0.7584,1.0,0.8862,0.9106,0.0,0.9031,Hard,1,False,0.5,2
3487,0,0.5,0.3724,0.4205,0.3157,0.0161,0.0167,0.0,0.2298,Non-Duplicate,0,False,0.5,4
3488,1,0.9189,1.0,1.0,1.0,1.0,1.0,0.0,0.9919,Easy,1,False,0.5,0
3489,0,0.6842,0.3782,0.4078,0.3314,0.0207,0.0206,0.0,0.2508,Non-Duplicate,0,False,0.5,4
3490,0,0.6111,0.3464,0.6621,0.2596,0.0201,0.0208,0.0,0.2577,Non-Duplicate,0,False,0.5,4
3491,0,0.5128,0.2917,0.274,0.2342,0.0212,0.0228,0.0,0.1906,Non-Duplicate,0,False,0.5,4
3492,1,0.8837,1.0,0.7667,1.0,0.9865,0.9987,0.0,0.9614,Easy,1,False,0.5,0
3493,1,0.9302,1.0,1.0,1.0,0.9709,0.9733,0.0,0.9804,Easy,1,False,0.5,0
3494,1,0.875,1.0,0.6667,1.0,0.9559,0.9545,0.0,0.9341,Medium,3,False,0.5,1
3495,1,0.7451,0.9974,1.0,1.0,0.9542,0.9727,0.0,0.9567,Easy,1,False,0.5,0
3496,1,0.8444,1.0,0.5393,1.0,0.9913,0.9978,0.0,0.9358,Medium,3,False,0.5,1
3497,0,0.5128,0.3534,0.4224,0.3106,0.0295,0.0314,0.0,0.2309,Non-Duplicate,0,False,0.5,4
3498,1,0.88,1.0,0.4333,1.0,1.0,1.0,0.0,0.9313,Hard,3,False,0.5,2
3499,0,0.6316,0.3726,0.416,0.3191,0.0249,0.0225,0.0,0.2459,Non-Duplicate,0,False,0.5,4
3500,0,0.4615,0.4027,0.2731,0.673,0.0087,0.0067,0.0,0.2179,Non-Duplicate,2,False,0.5,4
3501,1,0.9057,1.0,0.6667,1.0,0.9839,0.9906,0.0,0.9513,Medium,3,False,0.5,1
3502,1,0.8837,1.0,0.8849,1.0,0.9864,0.9991,0.0,0.9733,Easy,1,False,0.5,0
3503,1,0.8444,1.0,0.9164,1.0,1.0,1.0,0.0,0.9761,Easy,1,False,0.5,0
3504,1,0.8718,1.0,0.6667,1.0,0.9787,0.9878,0.0,0.9461,Medium,3,False,0.5,1
3505,1,0.8727,1.0,0.6667,1.0,0.9965,0.9998,0.0,0.953,Medium,3,False,0.5,1
3506,1,0.8511,1.0,0.632,1.0,0.9864,0.9898,0.0,0.9429,Medium,3,False,0.5,1
3507,1,0.7347,0.9476,0.7667,1.0,0.8856,0.9303,0.0,0.8893,Hard,1,False,0.5,2
3508,0,0.5128,0.2944,0.3507,0.2393,0.0157,0.018,0.0,0.1969,Non-Duplicate,0,False,0.5,4
3509,1,0.7451,0.9604,0.7274,1.0,0.928,0.969,0.0,0.9092,Hard,3,False,0.5,2
3510,0,0.5714,0.4179,0.4114,0.3989,0.0267,0.0293,0.0,0.2571,Non-Duplicate,0,False,0.5,4
3511,1,0.7308,1.0,0.5068,1.0,0.9903,0.9955,0.0,0.9204,Hard,3,False,0.5,2
3512,0,0.5366,0.3847,0.6557,0.335,0.019,0.0182,0.0,0.2623,Non-Duplicate,0,False,0.5,4
3513,1,0.7308,0.9983,1.0,1.0,0.9847,0.999,0.0,0.9685,Easy,1,False,0.5,0
3514,1,0.8261,1.0,1.0,1.0,0.9907,0.9946,0.0,0.9792,Easy,1,False,0.5,0
3515,0,0.4545,0.4169,0.2416,0.9392,0.009,0.0103,0.0,0.2198,Non-Duplicate,2,False,0.5,4
3516,0,0.5,0.424,0.5539,0.5842,0.0164,0.013,0.0,0.2605,Non-Duplicate,2,False,0.5,4
3517,0,0.5333,0.7302,0.3553,0.7672,0.3634,0.3737,0.0,0.51,Non-Duplicate,2,False,0.5,4
3518,1,0.9268,1.0,0.7584,1.0,0.9845,0.9869,0.0,0.962,Easy,1,False,0.5,0
3519,1,0.7547,1.0,1.0,1.0,0.9781,0.9807,0.0,0.9661,Easy,1,False,0.5,0
3520,1,0.8235,0.98,0.4333,1.0,0.9006,0.9143,0.0,0.8767,Hard,3,False,0.5,2
3521,1,0.8571,1.0,0.8594,1.0,0.9812,0.9834,0.0,0.9636,Easy,1,False,0.5,0
3522,0,0.5641,0.326,0.3584,0.27,0.024,0.0266,0.0,0.2177,Non-Duplicate,0,False,0.5,4
3523,1,0.8636,0.9845,0.5708,1.0,0.947,0.9665,0.0,0.9181,Hard,3,False,0.5,2
3524,0,0.5128,0.4169,0.2616,0.4078,0.0165,0.0175,0.0,0.231,Non-Duplicate,0,False,0.5,4
3525,1,0.7547,0.9867,0.3731,1.0,0.9863,0.9971,0.0,0.9041,Hard,3,False,0.5,2
3526,0,0.5641,0.3466,0.3562,0.3312,0.0198,0.0199,0.0,0.2223,Non-Duplicate,0,False,0.5,4
3527,0,0.5128,0.368,0.3425,0.3853,0.0237,0.0287,0.0,0.226,Non-Duplicate,0,False,0.5,4
3528,1,0.8837,1.0,0.6667,1.0,0.9931,0.9996,0.0,0.9532,Medium,3,False,0.5,1
3529,1,0.7692,0.9786,0.9425,1.0,0.9674,0.995,0.0,0.9545,Medium,1,False,0.5,1
3530,1,0.8444,1.0,1.0,1.0,0.9698,0.9732,0.0,0.9715,Easy,1,False,0.5,0
3531,1,0.7778,1.0,0.6667,1.0,1.0,1.0,0.0,0.9444,Medium,3,False,0.5,1
3532,1,0.8444,1.0,1.0,1.0,0.9879,0.9959,0.0,0.9806,Easy,1,False,0.5,0
3533,0,0.4103,0.4094,0.3603,0.5831,0.01,0.0097,0.0,0.2248,Non-Duplicate,2,False,0.5,4
3534,0,0.4231,0.2041,0.4174,0.0151,0.049,0.0509,0.0,0.1779,Non-Duplicate,0,False,0.5,4
3535,0,0.4186,0.4415,0.3662,0.9657,0.0094,0.0089,0.0,0.2372,Non-Duplicate,2,False,0.5,4
3536,1,0.8372,1.0,0.7169,1.0,0.9192,0.9173,0.0,0.9187,Hard,3,False,0.5,2
3537,0,0.5116,0.8999,0.2128,0.7351,0.4118,0.4252,0.0,0.5754,Non-Duplicate,2,False,0.5,4
3538,0,0.4878,0.4282,0.2808,0.426,0.0196,0.0204,0.0,0.2357,Non-Duplicate,0,False,0.5,4
3539,1,0.9057,0.9942,0.9918,1.0,0.9998,0.9998,0.0,0.9876,Easy,1,False,0.5,0
3540,0,0.5946,0.4106,0.5945,0.3913,0.0164,0.0183,0.0,0.2704,Non-Duplicate,0,False,0.5,4
3541,1,0.8444,1.0,0.4333,1.0,0.9848,0.9874,0.0,0.9215,Hard,3,False,0.5,2
3542,0,0.6,0.4374,0.4945,0.4328,0.023,0.0232,0.0,0.273,Non-Duplicate,0,False,0.5,4
3543,1,0.8889,1.0,1.0,1.0,0.9868,0.9909,0.0,0.9838,Easy,1,False,0.5,0
3544,0,0.439,0.3493,0.5849,0.2675,0.0196,0.021,0.0,0.2338,Non-Duplicate,0,False,0.5,4
3545,1,0.8511,0.9517,0.6667,1.0,0.9496,0.9655,0.0,0.9153,Hard,3,False,0.5,2
3546,0,0.5,0.3375,0.3091,0.2244,0.0274,0.0277,0.0,0.2114,Non-Duplicate,0,False,0.5,4
3547,0,0.6,0.3357,0.4941,0.2229,0.0266,0.0267,0.0,0.2389,Non-Duplicate,0,False,0.5,4
3548,0,0.4091,0.4131,0.4242,0.7343,0.009,0.0086,0.0,0.2319,Non-Duplicate,2,False,0.5,4
3549,0,0.5,0.3525,0.3562,0.2704,0.0458,0.0498,0.0,0.2304,Non-Duplicate,0,False,0.5,4
3550,1,0.9302,1.0,0.7667,1.0,0.9924,0.9991,0.0,0.9676,Easy,1,False,0.5,0
3551,1,0.7869,1.0,0.6667,1.0,0.9751,0.9947,0.0,0.9381,Medium,3,False,0.5,1
3552,1,0.88,1.0,0.8913,1.0,0.9743,0.9765,0.0,0.966,Easy,1,False,0.5,0
3553,1,0.76,0.9823,0.4333,1.0,0.9647,0.9951,0.0,0.9033,Hard,3,False,0.5,2
3554,0,0.5366,0.4065,0.2511,0.8747,0.0044,0.0046,0.0,0.2231,Non-Duplicate,2,False,0.5,4
3555,0,0.5641,0.3676,0.332,0.3479,0.0241,0.023,0.0,0.2289,Non-Duplicate,0,False,0.5,4
3556,1,0.9268,1.0,0.9813,1.0,0.9588,0.9862,0.0,0.9778,Easy,1,False,0.5,0
3557,1,0.9091,1.0,0.6667,1.0,0.9924,0.9991,0.0,0.9555,Easy,3,False,0.5,0
3558,1,0.8511,1.0,1.0,1.0,0.9906,0.9934,0.0,0.9814,Easy,1,False,0.5,0
3559,0,0.5641,0.2956,0.3607,0.238,0.017,0.0164,0.0,0.2035,Non-Duplicate,0,False,0.5,4
3560,0,0.4651,0.3794,0.4242,0.3259,0.0141,0.0154,0.0,0.2283,Non-Duplicate,0,False,0.5,4
3561,1,0.8936,0.9897,0.605,1.0,0.9397,0.9434,0.0,0.9199,Hard,3,False,0.5,2
3562,0,0.3333,0.4261,0.4329,0.0486,0.0164,0.022,0.0,0.2343,Non-Duplicate,0,False,0.5,4
3563,0,0.9,0.7051,0.3982,0.8946,0.4489,0.4686,0.0,0.5825,Non-Duplicate,3,False,0.5,4
3564,0,0.5238,0.4264,0.3749,0.723,0.0133,0.02,0.0,0.2464,Non-Duplicate,2,False,0.5,4
3565,0,0.4444,0.4394,0.5721,0.0538,0.0276,0.0266,0.0,0.2677,Non-Duplicate,0,False,0.5,4
3566,0,0.5,0.4236,0.5078,0.4151,0.026,0.0284,0.0,0.2612,Non-Duplicate,0,False,0.5,4
3567,1,0.75,1.0,0.6667,1.0,0.9977,0.9997,0.0,0.941,Medium,3,False,0.5,1
3568,0,0.6,0.3244,0.3393,0.2505,0.0236,0.0251,0.0,0.2184,Non-Duplicate,0,False,0.5,4
3569,0,0.5128,0.2803,0.3772,0.2265,0.0164,0.0182,0.0,0.1948,Non-Duplicate,0,False,0.5,4
3570,0,0.5128,0.2768,0.1826,0.2323,0.0215,0.0217,0.0,0.1761,Non-Duplicate,0,False,0.5,4
3571,1,0.9091,1.0,1.0,1.0,1.0,1.0,0.0,0.9909,Easy,1,False,0.5,0
3572,0,0.6,0.3323,0.5361,0.2555,0.0167,0.0163,0.0,0.2373,Non-Duplicate,0,False,0.5,4
3573,1,0.8636,1.0,0.6667,1.0,0.9862,0.9993,0.0,0.9494,Medium,3,False,0.5,1
3574,0,0.5128,0.3447,0.2845,0.3019,0.0208,0.0243,0.0,0.2104,Non-Duplicate,0,False,0.5,4
3575,1,0.8511,0.9908,1.0,1.0,0.9717,0.9879,0.0,0.9724,Easy,1,False,0.5,0
3576,1,0.7451,0.9954,1.0,1.0,0.9609,0.9702,0.0,0.9572,Easy,1,False,0.5,0
3577,1,0.8837,0.9869,1.0,1.0,0.9338,0.9589,0.0,0.959,Easy,1,False,0.5,0
3578,0,0.3922,0.3413,0.2265,0.0155,0.0229,0.0234,0.0,0.1917,Non-Duplicate,0,False,0.5,4
3579,1,0.7547,1.0,0.6667,1.0,1.0,1.0,0.0,0.9421,Medium,3,False,0.5,1
3580,1,0.8511,1.0,0.5521,1.0,0.9514,0.9692,0.0,0.922,Hard,3,False,0.5,2
3581,1,0.7407,0.9955,0.7667,1.0,0.9919,0.9987,0.0,0.9469,Medium,1,False,0.5,1
3582,0,0.5128,0.3218,0.6187,0.2687,0.0308,0.0313,0.0,0.2398,Non-Duplicate,0,False,0.5,4
3583,1,0.7451,0.9983,0.8913,1.0,0.995,0.9995,0.0,0.9617,Easy,1,False,0.5,0
3584,1,0.9268,1.0,1.0,1.0,0.9789,0.9855,0.0,0.9845,Easy,1,False,0.5,0
3585,0,0.45,0.3186,0.3233,0.2346,0.0262,0.0294,0.0,0.2013,Non-Duplicate,0,False,0.5,4
3586,0,0.5,0.3415,0.2922,0.2531,0.0184,0.0194,0.0,0.2072,Non-Duplicate,0,False,0.5,4
3587,1,0.7451,0.9843,1.0,1.0,0.9569,0.9941,0.0,0.9571,Easy,1,False,0.5,0
3588,0,0.5116,0.8133,0.2909,0.9553,0.4325,0.4561,0.0,0.5643,Non-Duplicate,2,False,0.5,4
3589,1,0.7586,1.0,0.6402,1.0,1.0,1.0,0.0,0.9399,Medium,3,False,0.5,1
3590,0,0.4091,0.3996,0.1256,0.3595,0.0304,0.0328,0.0,0.2075,Non-Duplicate,0,False,0.5,4
3591,0,0.3492,0.328,0.4324,0.016,0.0258,0.03,0.0,0.2054,Non-Duplicate,0,False,0.5,4
3592,0,0.5128,0.3754,0.2648,0.361,0.0238,0.0251,0.0,0.2201,Non-Duplicate,0,False,0.5,4
3593,1,0.8261,0.9985,1.0,1.0,0.9567,0.9662,0.0,0.9645,Easy,1,False,0.5,0
3594,0,0.5,0.4094,0.3292,0.386,0.0156,0.0183,0.0,0.2338,Non-Duplicate,0,False,0.5,4
3595,1,0.8627,1.0,1.0,1.0,1.0,1.0,0.0,0.9863,Easy,1,False,0.5,0
3596,1,0.8936,0.9924,0.7667,1.0,0.9394,0.9479,0.0,0.9378,Medium,1,False,0.5,1
3597,0,0.3529,0.2905,0.5909,0.0116,0.0316,0.0401,0.0,0.212,Non-Duplicate,0,False,0.5,4
3598,0,0.3902,0.4261,0.6356,0.8602,0.0124,0.0127,0.0,0.2573,Non-Duplicate,2,False,0.5,4
3599,0,0.5405,0.3284,0.6566,0.256,0.0131,0.0128,0.0,0.2405,Non-Duplicate,0,False,0.5,4
3600,0,0.5263,0.3891,0.3283,0.7093,0.0059,0.0076,0.0,0.2247,Non-Duplicate,2,False,0.5,4
3601,1,0.8889,0.9802,0.4333,1.0,0.9565,0.9814,0.0,0.9107,Hard,3,False,0.5,2
3602,1,0.8444,1.0,0.3384,1.0,0.9835,0.9843,0.0,0.911,Hard,3,False,0.5,2
3603,0,0.5405,0.4295,0.4858,0.6469,0.0112,0.0138,0.0,0.2585,Non-Duplicate,2,False,0.5,4
3604,1,0.8444,1.0,1.0,1.0,1.0,1.0,0.0,0.9844,Easy,1,False,0.5,0
3605,0,0.5128,0.3626,0.3324,0.3571,0.0218,0.0207,0.0,0.221,Non-Duplicate,0,False,0.5,4
3606,1,0.8444,1.0,0.4333,1.0,0.9928,0.9996,0.0,0.9259,Hard,3,False,0.5,2
3607,0,0.439,0.4339,0.3826,0.7425,0.0134,0.0162,0.0,0.2406,Non-Duplicate,2,False,0.5,4
3608,0,0.5128,0.3206,0.3566,0.2852,0.0179,0.0168,0.0,0.207,Non-Duplicate,0,False,0.5,4
3609,0,0.5128,0.3736,0.3306,0.3803,0.0226,0.0245,0.0,0.2256,Non-Duplicate,0,False,0.5,4
3610,0,0.4103,0.4425,0.7192,0.9157,0.0195,0.0167,0.0,0.276,Non-Duplicate,2,False,0.5,4
3611,1,0.8261,1.0,0.6667,1.0,0.9895,0.9978,0.0,0.9462,Medium,3,False,0.5,1
3612,0,0.5128,0.3604,0.395,0.3657,0.0238,0.0236,0.0,0.2276,Non-Duplicate,0,False,0.5,4
3613,1,0.9362,1.0,1.0,1.0,0.9794,0.9883,0.0,0.9861,Easy,1,False,0.5,0
3614,1,0.8444,1.0,0.7667,1.0,0.9699,0.9724,0.0,0.9481,Medium,1,False,0.5,1
3615,1,0.8837,1.0,0.6667,1.0,0.984,0.9877,0.0,0.9486,Medium,3,False,0.5,1
3616,1,0.7234,0.9859,0.7667,1.0,0.9753,0.996,0.0,0.9371,Medium,1,False,0.5,1
3617,1,0.7308,0.9956,0.6667,1.0,0.9635,0.973,0.0,0.9237,Hard,3,False,0.5,2
3618,1,0.8837,1.0,1.0,1.0,0.9861,0.9852,0.0,0.9819,Easy,1,False,0.5,0
3619,1,0.961,0.9941,0.6621,1.0,0.9996,0.9995,0.0,0.96,Easy,3,False,0.5,0
3620,1,0.8837,1.0,0.6201,1.0,0.9945,0.9995,0.0,0.9489,Medium,3,False,0.5,1
3621,0,0.4878,0.426,0.4306,0.7274,0.0081,0.0082,0.0,0.2446,Non-Duplicate,2,False,0.5,4
3622,0,0.4186,0.4467,0.179,0.0544,0.0215,0.0261,0.0,0.2267,Non-Duplicate,0,False,0.5,4
3623,0,0.4545,0.4686,0.3023,0.9792,0.0234,0.022,0.0,0.2499,Non-Duplicate,2,False,0.5,4
3624,0,0.4186,0.4323,0.3653,0.6859,0.0103,0.011,0.0,0.2345,Non-Duplicate,2,False,0.5,4
3625,0,0.5128,0.2737,0.3192,0.2316,0.0133,0.0132,0.0,0.185,Non-Duplicate,0,False,0.5,4
3626,1,0.7636,1.0,1.0,1.0,0.9961,0.9994,0.0,0.9753,Easy,1,False,0.5,0
3627,1,0.8182,1.0,0.4333,1.0,0.9417,0.9476,0.0,0.9001,Hard,3,False,0.5,2
3628,1,0.7547,0.9947,0.9055,1.0,0.9928,0.999,0.0,0.9622,Easy,1,False,0.5,0
3629,1,0.8936,1.0,0.2498,1.0,1.0,1.0,0.0,0.9143,Hard,3,False,0.5,2
3630,0,0.5366,0.3803,0.5201,0.6126,0.0081,0.0084,0.0,0.2425,Non-Duplicate,2,False,0.5,4
3631,1,0.7451,0.9622,0.8416,1.0,0.9175,0.9575,0.0,0.9163,Hard,1,False,0.5,2
3632,0,0.3929,0.4037,0.3991,0.0555,0.0177,0.0255,0.0,0.23,Non-Duplicate,0,False,0.5,4
3633,1,0.7636,1.0,0.6667,1.0,1.0,1.0,0.0,0.943,Medium,3,False,0.5,1
3634,0,0.4,0.3964,0.2826,0.3625,0.0227,0.0229,0.0,0.2173,Non-Duplicate,0,False,0.5,4
3635,1,0.8444,0.9892,0.5689,1.0,0.9546,0.9676,0.0,0.9197,Hard,3,False,0.5,2
3636,1,0.8444,1.0,0.6667,1.0,1.0,1.0,0.0,0.9511,Medium,3,False,0.5,1
3637,0,0.55,0.4321,0.3205,0.7548,0.0076,0.0078,0.0,0.2417,Non-Duplicate,2,False,0.5,4
3638,1,0.9048,1.0,0.3804,1.0,0.91,0.9184,0.0,0.8897,Hard,3,False,0.5,2
3639,1,0.7407,0.9609,0.6667,1.0,0.9124,0.9765,0.0,0.9004,Hard,3,False,0.5,2
3640,1,0.9333,1.0,1.0,1.0,0.9995,1.0,0.0,0.9932,Easy,1,False,0.5,0
3641,1,0.8889,1.0,0.6667,1.0,0.9949,0.9997,0.0,0.9542,Medium,3,False,0.5,1
3642,0,0.5641,0.3432,0.3452,0.2533,0.0175,0.0179,0.0,0.219,Non-Duplicate,0,False,0.5,4
3643,1,0.8444,1.0,1.0,1.0,1.0,1.0,0.0,0.9844,Easy,1,False,0.5,0
3644,0,0.5128,0.3381,0.3082,0.2815,0.0243,0.0252,0.0,0.2116,Non-Duplicate,0,False,0.5,4
3645,1,0.7407,0.9843,0.9612,1.0,0.9268,0.9896,0.0,0.9443,Medium,1,False,0.5,1
3646,1,0.9333,1.0,0.4333,1.0,0.9555,0.9959,0.0,0.9247,Hard,3,False,0.5,2
3647,0,0.4651,0.414,0.4174,0.4042,0.0172,0.0184,0.0,0.2411,Non-Duplicate,0,False,0.5,4
3648,0,0.4878,0.3751,0.5242,0.3,0.0189,0.0193,0.0,0.2411,Non-Duplicate,0,False,0.5,4
3649,1,0.7719,1.0,0.6667,1.0,0.9293,0.9295,0.0,0.9121,Hard,3,False,0.5,2
3650,1,0.7636,1.0,1.0,1.0,0.9695,0.9916,0.0,0.9671,Easy,1,False,0.5,0
3651,0,0.6111,0.4066,0.5822,0.3875,0.0274,0.027,0.0,0.2739,Non-Duplicate,0,False,0.5,4
3652,0,0.5641,0.3723,0.3361,0.2742,0.0201,0.0211,0.0,0.2295,Non-Duplicate,0,False,0.5,4
3653,0,0.95,0.6992,0.5196,0.7022,0.3938,0.4154,0.0,0.5732,Non-Duplicate,3,False,0.5,4
3654,1,0.8696,0.9737,0.6667,1.0,0.8976,0.9115,0.0,0.9011,Hard,3,False,0.5,2
3655,0,0.9,0.7174,0.3813,0.9903,0.4573,0.4829,0.0,0.5901,Non-Duplicate,3,False,0.5,4
3656,0,0.55,0.4068,0.6374,0.3606,0.0522,0.0538,0.0,0.2849,Non-Duplicate,0,False,0.5,4
3657,0,0.4444,0.4012,0.3032,0.7743,0.0116,0.0135,0.0,0.2208,Non-Duplicate,2,False,0.5,4
3658,0,0.5128,0.3548,0.6105,0.3246,0.0239,0.0254,0.0,0.2476,Non-Duplicate,0,False,0.5,4
3659,1,0.7347,1.0,0.6667,1.0,1.0,1.0,0.0,0.9401,Medium,3,False,0.5,1
3660,0,0.9,0.6951,0.3936,0.7175,0.4434,0.4572,0.0,0.575,Non-Duplicate,3,False,0.5,4
3661,1,0.7451,0.997,1.0,1.0,0.9718,0.9741,0.0,0.9612,Easy,1,False,0.5,0
3662,0,0.5128,0.3881,0.4205,0.2972,0.0228,0.0237,0.0,0.2396,Non-Duplicate,0,False,0.5,4
3663,0,0.55,0.4096,0.2963,0.3649,0.0262,0.0269,0.0,0.2399,Non-Duplicate,0,False,0.5,4
3664,1,0.8444,0.9861,0.6667,1.0,0.9558,0.9694,0.0,0.9291,Hard,3,False,0.5,2
3665,1,0.7547,0.9865,0.5489,1.0,0.9673,0.9955,0.0,0.9166,Hard,3,False,0.5,2
3666,0,0.6111,0.3358,0.1653,0.2194,0.0226,0.023,0.0,0.2054,Non-Duplicate,0,False,0.5,4
3667,0,0.4737,0.3976,0.2379,0.5625,0.0161,0.0171,0.0,0.2178,Non-Duplicate,2,False,0.5,4
3668,0,0.3913,0.2752,0.6269,0.0127,0.0381,0.0463,0.0,0.2169,Non-Duplicate,0,False,0.5,4
3669,0,0.4615,0.3037,0.1922,0.2439,0.0189,0.0193,0.0,0.1803,Non-Duplicate,0,False,0.5,4
3670,0,0.5128,0.3271,0.2904,0.215,0.0246,0.0247,0.0,0.2059,Non-Duplicate,0,False,0.5,4
3671,0,0.5128,0.3161,0.3279,0.2551,0.0175,0.0178,0.0,0.2026,Non-Duplicate,0,False,0.5,4
3672,1,0.8837,0.9989,1.0,1.0,0.988,0.9992,0.0,0.9848,Easy,1,False,0.5,0
3673,0,0.5405,0.3929,0.3872,0.3454,0.0197,0.0201,0.0,0.2392,Non-Duplicate,0,False,0.5,4
3674,1,0.9268,1.0,0.6667,1.0,0.9854,0.9869,0.0,0.9531,Medium,3,False,0.5,1
3675,1,0.8727,1.0,0.4333,1.0,0.952,0.9534,0.0,0.9093,Hard,3,False,0.5,2
3676,1,0.8837,0.9873,0.6667,1.0,0.9738,0.9974,0.0,0.9435,Medium,3,False,0.5,1
3677,0,0.5128,0.4006,0.2753,0.3724,0.0276,0.0295,0.0,0.2318,Non-Duplicate,0,False,0.5,4
3678,1,0.7547,1.0,0.4333,1.0,0.9968,0.9995,0.0,0.9179,Hard,3,False,0.5,2
3679,1,0.9268,0.9985,0.6667,1.0,0.9963,0.9996,0.0,0.9578,Easy,3,False,0.5,0
3680,0,0.4737,0.3744,0.4064,0.5502,0.0084,0.0096,0.0,0.2231,Non-Duplicate,0,False,0.5,4
3681,1,0.8444,1.0,0.3776,1.0,0.9928,0.9994,0.0,0.9203,Hard,3,False,0.5,2
3682,0,0.55,0.4241,0.6105,0.8101,0.0137,0.0123,0.0,0.2704,Non-Duplicate,2,False,0.5,4
3683,1,0.7547,1.0,1.0,1.0,0.8997,0.9122,0.0,0.9328,Medium,1,False,0.5,1
3684,1,0.8261,0.9748,0.7667,1.0,0.9468,0.9681,0.0,0.9308,Hard,1,False,0.5,2
3685,1,0.76,0.9776,1.0,1.0,0.9655,0.9917,0.0,0.9579,Easy,1,False,0.5,0
3686,1,0.8627,1.0,1.0,1.0,0.9461,0.9675,0.0,0.9663,Easy,1,False,0.5,0
3687,0,0.4878,0.4538,0.3653,0.9026,0.0218,0.0238,0.0,0.2543,Non-Duplicate,2,False,0.5,4
3688,0,0.6316,0.3306,0.2918,0.2387,0.0161,0.0142,0.0,0.2149,Non-Duplicate,0,False,0.5,4
3689,1,0.7451,0.997,0.4333,1.0,0.9877,0.9993,0.0,0.9136,Hard,3,False,0.5,2
3690,1,0.9455,0.996,0.7667,1.0,0.9997,0.9998,0.0,0.9697,Easy,1,False,0.5,0
3691,0,0.4186,0.3517,0.2689,0.2704,0.0168,0.018,0.0,0.1996,Non-Duplicate,0,False,0.5,4
3692,0,0.55,0.333,0.61,0.2215,0.0295,0.0313,0.0,0.2462,Non-Duplicate,0,False,0.5,4
3693,0,0.4091,0.4564,0.3799,0.8126,0.0146,0.0138,0.0,0.245,Non-Duplicate,2,False,0.5,4
3694,1,0.9048,0.9984,0.6667,1.0,0.9982,0.9997,0.0,0.9561,Easy,3,False,0.5,0
3695,0,0.9,0.7238,0.2922,0.6906,0.4791,0.5184,0.0,0.596,Non-Duplicate,3,False,0.5,4
3696,1,0.9231,1.0,0.4333,1.0,0.9855,0.9983,0.0,0.9317,Medium,3,False,0.5,1
